reminder_id,user_id,reminder_date,reminder_type,opened,clicked,journaled_after
2977,210,2027-04-01,Morning,False,False,False
2978,210,2027-04-12,Morning,False,False,False
2979,210,2027-06-08,Evening,False,False,False
2980,210,2026-09-25,Streak,True,True,True
2981,210,2026-10-28,Evening,False,False,False
2982,210,2026-09-12,Morning,True,False,False
2983,210,2027-05-08,Morning,False,False,False
2984,210,2026-11-30,Evening,True,True,True
2985,210,2027-04-01,Evening,True,False,False
2986,210,2026-12-27,Morning,False,False,False
2987,210,2027-01-30,Streak,True,False,False
2988,211,2026-05-21,Morning,True,False,False
2989,211,2025-12-27,Morning,False,False,False
2990,211,2025-12-30,Morning,True,False,False
2991,211,2025-11-06,Morning,False,False,False
2992,211,2026-09-27,Streak,False,False,False
2993,211,2026-09-30,Evening,True,False,False
2994,211,2026-05-22,Evening,False,False,False
2995,211,2026-05-29,Morning,True,True,True
2996,211,2026-09-29,Morning,True,False,False
2997,211,2026-08-17,Streak,False,False,False
2998,211,2026-03-10,Morning,False,False,False
2999,211,2026-06-22,Streak,False,False,False
3000,212,2026-07-31,Streak,True,False,False
3001,212,2027-04-02,Evening,False,False,False
3002,212,2026-12-18,Motivation,True,False,False
3003,212,2027-04-20,Morning,True,False,False
3004,212,2026-12-15,Morning,True,False,False
3005,212,2026-12-30,Evening,True,False,False
3006,212,2027-02-28,Evening,False,False,False
3007,212,2027-04-08,Morning,False,False,False
3008,212,2026-10-10,Streak,True,False,False
3009,212,2027-03-14,Streak,False,False,False
3010,212,2026-10-22,Streak,True,False,False
3011,212,2026-09-08,Streak,True,False,False
3012,212,2026-12-05,Evening,True,False,False
3013,212,2027-01-08,Morning,True,False,False
3014,212,2026-06-16,Evening,True,False,False
3015,212,2026-11-11,Morning,True,False,False
3016,212,2026-05-17,Evening,True,False,False
3017,212,2026-11-26,Evening,False,False,False
3018,212,2027-05-06,Streak,True,False,False
3019,213,2026-02-26,Morning,True,True,True
3020,213,2026-09-04,Motivation,False,False,False
3021,213,2026-11-30,Evening,True,True,False
3022,213,2026-02-28,Evening,True,False,False
3023,213,2026-05-04,Motivation,True,False,False
3024,213,2026-06-21,Evening,True,False,False
3025,213,2026-11-24,Evening,True,True,True
3026,213,2026-06-26,Evening,False,False,False
3027,213,2026-08-25,Motivation,False,False,False
3028,213,2026-02-04,Streak,True,True,False
3029,213,2026-09-09,Motivation,True,False,False
3030,213,2026-11-07,Morning,True,True,False
3031,213,2026-11-11,Evening,False,False,False
3032,213,2026-06-08,Evening,False,False,False
3033,213,2026-05-21,Morning,True,True,True
3034,213,2026-01-16,Morning,True,True,True
3035,213,2026-12-23,Morning,True,False,False
3036,214,2026-02-04,Evening,True,True,False
3037,214,2026-11-19,Evening,False,False,False
3038,214,2026-09-16,Morning,True,False,False
3039,214,2026-05-23,Morning,True,False,False
3040,214,2026-11-11,Evening,False,False,False
3041,214,2026-02-05,Motivation,True,True,True
3042,214,2026-08-04,Evening,False,False,False
3043,214,2026-04-03,Morning,True,True,True
3044,214,2026-04-03,Evening,False,False,False
3045,214,2026-06-25,Streak,True,True,False
3046,214,2026-02-22,Morning,True,False,False
3047,214,2026-05-08,Morning,False,False,False
3048,214,2026-05-13,Morning,True,True,True
3049,214,2026-09-03,Streak,False,False,False
3050,215,2026-11-01,Streak,False,False,False
3051,215,2026-10-09,Evening,False,False,False
3052,215,2027-02-06,Evening,False,False,False
3053,215,2026-09-25,Morning,False,False,False
3054,215,2027-05-02,Morning,False,False,False
3055,215,2027-05-25,Streak,True,True,False
3056,215,2026-10-31,Morning,False,False,False
3057,215,2026-09-13,Motivation,False,False,False
3058,215,2026-07-14,Motivation,True,False,False
3059,215,2027-01-12,Morning,True,True,True
3060,215,2026-11-16,Morning,True,False,False
3061,216,2027-04-01,Streak,True,True,True
3062,216,2027-01-06,Motivation,False,False,False
3063,216,2026-09-23,Morning,True,False,False
3064,216,2026-11-04,Morning,True,True,False
3065,216,2027-01-14,Streak,True,False,False
3066,216,2026-12-31,Morning,True,False,False
3067,216,2026-11-01,Evening,False,False,False
3068,216,2027-07-27,Streak,True,True,True
3069,216,2027-06-09,Morning,True,False,False
3070,216,2027-02-07,Streak,True,True,True
3071,216,2027-05-30,Motivation,True,False,False
3072,216,2027-04-11,Evening,True,True,True
3073,216,2027-02-04,Morning,True,True,False
3074,216,2026-11-21,Streak,False,False,False
3075,216,2027-05-27,Evening,False,False,False
3076,217,2026-04-28,Evening,True,False,False
3077,217,2026-03-20,Evening,True,False,False
3078,217,2026-09-25,Morning,True,False,False
3079,217,2026-03-29,Evening,True,False,False
3080,217,2026-11-24,Morning,True,True,True
3081,217,2026-02-25,Evening,False,False,False
3082,217,2026-12-11,Evening,False,False,False
3083,217,2026-03-21,Evening,True,True,True
3084,217,2026-03-02,Streak,True,False,False
3085,217,2026-04-17,Morning,True,False,False
3086,217,2026-05-17,Morning,True,False,False
3087,217,2026-05-31,Morning,True,False,False
3088,217,2026-08-03,Morning,True,False,False
3089,218,2027-01-08,Evening,False,False,False
3090,218,2026-12-24,Streak,True,False,False
3091,218,2027-01-17,Motivation,False,False,False
3092,218,2026-06-15,Evening,False,False,False
3093,218,2026-05-21,Morning,False,False,False
3094,218,2026-11-27,Evening,False,False,False
3095,218,2027-04-10,Morning,False,False,False
3096,218,2027-04-15,Evening,True,False,False
3097,218,2026-07-03,Evening,False,False,False
3098,218,2026-08-26,Evening,False,False,False
3099,218,2027-01-02,Streak,False,False,False
3100,218,2027-02-12,Morning,True,False,False
3101,219,2026-03-19,Evening,True,True,True
3102,219,2026-07-25,Motivation,True,True,True
3103,219,2025-12-23,Streak,False,False,False
3104,219,2026-05-19,Morning,True,False,False
3105,219,2025-10-22,Evening,False,False,False
3106,219,2026-09-07,Evening,False,False,False
3107,219,2026-07-24,Streak,False,False,False
3108,219,2026-04-03,Streak,False,False,False
3109,219,2026-08-21,Evening,True,True,False
3110,220,2026-05-12,Morning,True,False,False
3111,220,2025-12-05,Morning,True,False,False
3112,220,2026-01-12,Evening,True,False,False
3113,220,2026-04-21,Morning,True,True,True
3114,220,2026-10-06,Streak,False,False,False
3115,220,2026-08-08,Morning,True,False,False
3116,220,2026-02-10,Evening,False,False,False
3117,220,2026-07-13,Evening,True,False,False
3118,220,2026-10-31,Evening,False,False,False
3119,220,2026-04-05,Streak,True,True,True
3120,220,2026-03-18,Evening,True,False,False
3121,220,2026-09-21,Motivation,True,True,True
3122,220,2026-08-12,Evening,False,False,False
3123,220,2026-03-02,Streak,False,False,False
3124,220,2026-04-09,Morning,False,False,False
3125,221,2026-11-23,Evening,True,False,False
3126,221,2026-11-26,Morning,False,False,False
3127,221,2026-11-13,Streak,True,False,False
3128,221,2026-12-29,Morning,True,False,False
3129,221,2027-07-11,Evening,True,True,True
3130,221,2027-05-23,Evening,True,False,False
3131,221,2027-01-03,Streak,True,False,False
3132,221,2026-08-15,Morning,True,False,False
3133,221,2026-09-01,Evening,True,False,False
3134,222,2026-12-22,Evening,False,False,False
3135,222,2026-07-20,Evening,False,False,False
3136,222,2026-02-28,Streak,False,False,False
3137,222,2026-09-11,Morning,True,False,False
3138,222,2026-11-17,Morning,True,False,False
3139,222,2026-03-17,Morning,True,False,False
3140,222,2026-08-11,Morning,True,False,False
3141,222,2026-06-04,Evening,False,False,False
3142,222,2026-04-08,Streak,True,False,False
3143,222,2026-10-18,Morning,True,True,False
3144,223,2026-08-11,Streak,False,False,False
3145,223,2027-01-06,Morning,False,False,False
3146,223,2026-12-18,Evening,False,False,False
3147,223,2026-04-04,Morning,True,False,False
3148,223,2026-04-30,Evening,True,True,True
3149,223,2026-10-09,Streak,True,True,True
3150,223,2026-06-12,Evening,True,False,False
3151,223,2026-10-06,Evening,False,False,False
3152,223,2026-05-06,Motivation,False,False,False
3153,223,2026-10-01,Morning,False,False,False
3154,223,2026-06-03,Evening,True,False,False
3155,223,2026-10-13,Morning,True,True,True
3156,223,2026-12-29,Morning,True,False,False
3157,223,2026-09-18,Evening,True,True,False
3158,223,2026-10-17,Morning,False,False,False
3159,223,2026-11-04,Morning,True,True,False
3160,224,2026-12-03,Evening,True,False,False
3161,224,2026-12-09,Morning,False,False,False
3162,224,2026-08-18,Evening,False,False,False
3163,224,2026-11-01,Evening,False,False,False
3164,224,2026-12-29,Evening,False,False,False
3165,224,2027-04-08,Evening,True,True,False
3166,224,2026-05-23,Morning,True,False,False
3167,224,2026-08-31,Morning,True,False,False
3168,225,2026-02-20,Morning,True,False,False
3169,225,2026-02-20,Motivation,True,True,True
3170,225,2026-05-04,Morning,True,True,False
3171,225,2026-03-15,Morning,True,False,False
3172,225,2026-05-03,Morning,False,False,False
3173,225,2025-10-28,Evening,True,True,False
3174,225,2025-12-27,Morning,True,False,False
3175,225,2026-08-15,Evening,True,False,False
3176,225,2026-05-02,Morning,True,False,False
3177,225,2026-05-26,Morning,True,False,False
3178,225,2025-11-03,Motivation,True,False,False
3179,226,2026-05-26,Morning,True,False,False
3180,226,2026-07-05,Morning,True,False,False
3181,226,2027-02-25,Evening,True,False,False
3182,226,2026-10-14,Morning,True,True,False
3183,226,2026-05-02,Streak,False,False,False
3184,226,2026-11-16,Motivation,True,True,True
3185,226,2026-09-16,Morning,False,False,False
3186,226,2026-11-28,Morning,True,False,False
3187,226,2027-01-09,Morning,True,False,False
3188,226,2026-09-30,Morning,True,False,False
3189,226,2027-01-26,Evening,True,False,False
3190,226,2026-12-02,Morning,True,True,True
3191,226,2026-05-25,Evening,True,False,False
3192,226,2026-05-29,Morning,False,False,False
3193,226,2026-09-03,Morning,False,False,False
3194,226,2026-08-23,Evening,False,False,False
3195,227,2026-03-13,Morning,True,True,False
3196,227,2026-10-26,Streak,True,False,False
3197,227,2026-02-28,Morning,True,True,False
3198,227,2026-06-02,Streak,False,False,False
3199,227,2026-04-27,Morning,False,False,False
3200,227,2026-09-15,Morning,False,False,False
3201,227,2027-01-06,Morning,False,False,False
3202,227,2026-04-11,Morning,True,False,False
3203,228,2026-07-27,Streak,True,True,True
3204,228,2027-01-19,Motivation,False,False,False
3205,228,2026-10-25,Evening,False,False,False
3206,228,2026-12-25,Morning,False,False,False
3207,228,2026-07-13,Morning,True,False,False
3208,228,2027-01-28,Evening,True,False,False
3209,228,2027-05-14,Morning,True,False,False
3210,228,2026-09-16,Streak,False,False,False
3211,228,2026-09-16,Streak,True,True,True
3212,228,2027-05-14,Streak,True,True,False
3213,228,2027-02-19,Morning,True,True,True
3214,228,2027-03-28,Motivation,False,False,False
3215,228,2026-09-10,Streak,True,True,True
3216,228,2027-05-24,Evening,True,False,False
3217,228,2026-12-09,Morning,True,False,False
3218,228,2027-04-21,Morning,False,False,False
3219,228,2026-09-15,Evening,True,True,True
3220,228,2026-06-13,Evening,True,False,False
3221,229,2026-06-30,Morning,False,False,False
3222,229,2026-01-15,Morning,True,False,False
3223,229,2025-11-12,Evening,True,True,True
3224,229,2026-05-22,Evening,True,False,False
3225,229,2026-01-05,Streak,True,False,False
3226,229,2026-04-24,Motivation,True,False,False
3227,229,2025-11-06,Streak,False,False,False
3228,229,2026-03-31,Morning,True,False,False
3229,229,2026-04-03,Motivation,True,False,False
3230,229,2025-12-31,Morning,True,False,False
3231,229,2026-01-15,Morning,False,False,False
3232,229,2026-04-28,Evening,False,False,False
3233,229,2025-11-09,Evening,True,True,False
3234,229,2026-09-12,Evening,False,False,False
3235,229,2026-07-21,Morning,False,False,False
3236,229,2026-03-23,Morning,True,True,True
3237,230,2027-04-26,Morning,False,False,False
3238,230,2027-04-15,Evening,True,False,False
3239,230,2026-09-02,Evening,True,True,True
3240,230,2026-11-23,Streak,True,False,False
3241,230,2026-11-21,Evening,True,False,False
3242,230,2027-07-04,Morning,True,True,True
3243,230,2026-12-29,Evening,True,True,True
3244,230,2026-08-06,Evening,False,False,False
3245,230,2026-12-11,Motivation,True,False,False
3246,230,2027-02-14,Evening,True,False,False
3247,230,2027-04-14,Streak,True,False,False
3248,230,2026-08-23,Morning,True,False,False
3249,230,2027-05-15,Morning,False,False,False
3250,230,2027-03-30,Morning,False,False,False
3251,230,2026-12-17,Evening,True,True,False
3252,230,2027-05-21,Evening,True,True,True
3253,231,2026-03-22,Motivation,False,False,False
3254,231,2026-01-23,Evening,True,False,False
3255,231,2026-01-26,Morning,True,False,False
3256,231,2026-06-09,Morning,False,False,False
3257,231,2026-01-28,Morning,False,False,False
3258,231,2026-04-09,Morning,False,False,False
3259,231,2026-07-30,Morning,True,False,False
3260,231,2026-04-02,Morning,True,True,True
3261,231,2026-06-12,Streak,True,False,False
3262,231,2026-03-30,Streak,False,False,False
3263,231,2026-04-29,Evening,True,False,False
3264,232,2026-08-07,Evening,False,False,False
3265,232,2026-06-01,Evening,True,True,True
3266,232,2025-12-05,Streak,False,False,False
3267,232,2026-09-25,Motivation,False,False,False
3268,232,2026-06-13,Motivation,False,False,False
3269,232,2026-05-10,Morning,True,False,False
3270,232,2025-10-27,Evening,True,False,False
3271,232,2026-04-23,Morning,False,False,False
3272,232,2026-09-26,Streak,False,False,False
3273,232,2026-03-14,Morning,True,False,False
3274,232,2026-07-01,Morning,False,False,False
3275,232,2025-12-13,Streak,True,False,False
3276,232,2025-12-25,Streak,False,False,False
3277,232,2026-01-23,Streak,False,False,False
3278,232,2026-05-07,Evening,True,True,False
3279,232,2025-12-07,Motivation,True,False,False
3280,232,2026-05-23,Streak,True,False,False
3281,232,2025-12-13,Morning,True,False,False
3282,232,2025-11-03,Morning,False,False,False
3283,233,2026-07-07,Motivation,False,False,False
3284,233,2026-08-06,Motivation,True,True,True
3285,233,2026-05-30,Evening,True,True,True
3286,233,2026-09-26,Morning,False,False,False
3287,233,2027-01-24,Evening,True,True,True
3288,233,2026-03-12,Morning,False,False,False
3289,233,2026-07-27,Motivation,True,True,True
3290,233,2027-01-03,Morning,True,False,False
3291,233,2026-06-09,Evening,False,False,False
3292,233,2026-04-01,Morning,True,False,False
3293,233,2026-04-07,Morning,False,False,False
3294,233,2026-04-20,Streak,True,False,False
3295,233,2026-12-09,Motivation,False,False,False
3296,233,2026-08-23,Morning,True,True,True
3297,233,2026-12-01,Evening,True,False,False
3298,233,2026-12-29,Evening,True,False,False
3299,233,2026-04-20,Streak,False,False,False
3300,234,2027-01-02,Evening,False,False,False
3301,234,2026-05-02,Evening,True,False,False
3302,234,2026-12-01,Streak,False,False,False
3303,234,2026-08-27,Evening,True,True,True
3304,234,2026-06-11,Streak,True,False,False
3305,234,2026-08-12,Morning,True,False,False
3306,234,2026-07-28,Evening,True,True,False
3307,234,2026-08-26,Morning,True,False,False
3308,234,2026-07-03,Morning,True,False,False
3309,234,2027-01-07,Motivation,False,False,False
3310,234,2026-10-19,Motivation,True,True,True
3311,234,2026-07-03,Evening,False,False,False
3312,235,2026-03-18,Streak,True,True,True
3313,235,2025-11-17,Evening,True,True,True
3314,235,2025-10-25,Streak,False,False,False
3315,235,2026-01-03,Morning,True,False,False
3316,235,2025-11-11,Evening,True,False,False
3317,235,2026-10-17,Morning,True,False,False
3318,235,2026-08-05,Motivation,True,True,True
3319,235,2026-02-07,Motivation,True,True,True
3320,235,2025-11-11,Morning,False,False,False
3321,235,2025-11-11,Evening,False,False,False
3322,235,2026-07-12,Streak,False,False,False
3323,235,2026-08-11,Morning,True,False,False
3324,235,2026-07-21,Morning,True,True,False
3325,235,2026-02-22,Motivation,True,False,False
3326,235,2026-07-26,Morning,True,True,True
3327,235,2026-09-07,Streak,True,True,True
3328,235,2026-06-07,Morning,True,True,False
3329,236,2026-06-15,Streak,True,False,False
3330,236,2026-04-28,Evening,False,False,False
3331,236,2025-10-27,Morning,False,False,False
3332,236,2026-07-10,Motivation,True,True,True
3333,236,2025-12-04,Evening,True,False,False
3334,236,2026-02-10,Morning,False,False,False
3335,236,2025-09-10,Evening,False,False,False
3336,236,2025-11-16,Morning,False,False,False
3337,237,2027-03-04,Morning,True,False,False
3338,237,2027-04-09,Evening,False,False,False
3339,237,2027-05-28,Morning,True,True,True
3340,237,2026-10-07,Morning,True,True,True
3341,237,2026-12-12,Morning,False,False,False
3342,237,2027-03-14,Morning,False,False,False
3343,237,2027-04-09,Evening,True,False,False
3344,237,2026-07-07,Evening,True,True,True
3345,237,2027-04-30,Morning,False,False,False
3346,237,2026-09-22,Evening,False,False,False
3347,237,2026-11-18,Morning,True,True,True
3348,237,2027-02-25,Evening,True,True,True
3349,237,2026-10-28,Evening,True,True,True
3350,237,2026-08-01,Morning,False,False,False
3351,238,2025-11-22,Morning,True,True,True
3352,238,2026-10-12,Morning,True,False,False
3353,238,2025-12-09,Streak,True,False,False
3354,238,2026-03-17,Evening,False,False,False
3355,238,2026-02-22,Streak,True,True,True
3356,238,2026-02-28,Streak,False,False,False
3357,238,2026-04-14,Evening,False,False,False
3358,238,2026-09-24,Motivation,False,False,False
3359,238,2026-08-27,Evening,True,False,False
3360,238,2026-03-01,Evening,False,False,False
3361,238,2026-06-28,Evening,True,False,False
3362,238,2025-11-07,Evening,True,True,True
3363,238,2026-10-26,Evening,False,False,False
3364,238,2026-02-13,Streak,False,False,False
3365,238,2026-08-11,Morning,False,False,False
3366,239,2027-01-16,Evening,True,False,False
3367,239,2026-08-11,Motivation,False,False,False
3368,239,2026-04-15,Motivation,True,False,False
3369,239,2026-09-30,Morning,True,False,False
3370,239,2026-10-18,Evening,False,False,False
3371,239,2026-10-17,Evening,True,False,False
3372,239,2026-12-22,Evening,False,False,False
3373,239,2026-09-24,Evening,False,False,False
3374,239,2027-01-04,Morning,False,False,False
3375,239,2026-12-10,Evening,True,False,False
3376,239,2026-08-16,Morning,True,False,False
3377,239,2026-12-09,Morning,True,False,False
3378,240,2026-08-08,Evening,True,False,False
3379,240,2026-06-01,Morning,True,True,True
3380,240,2026-05-22,Morning,False,False,False
3381,240,2026-06-03,Evening,True,False,False
3382,240,2026-03-14,Evening,True,True,True
3383,240,2026-05-28,Streak,True,True,False
3384,240,2026-10-10,Evening,True,False,False
3385,240,2026-08-24,Morning,True,True,True
3386,240,2026-11-04,Streak,True,False,False
3387,241,2026-03-31,Evening,True,False,False
3388,241,2026-11-13,Morning,True,True,True
3389,241,2026-09-21,Morning,True,True,False
3390,241,2026-11-09,Morning,True,False,False
3391,241,2026-05-29,Evening,True,False,False
3392,241,2026-08-24,Morning,True,False,False
3393,241,2026-10-24,Morning,True,False,False
3394,241,2026-03-19,Evening,True,False,False
3395,241,2026-08-13,Evening,True,True,True
3396,241,2026-09-03,Morning,True,True,False
3397,241,2026-01-26,Evening,True,True,True
3398,242,2026-12-29,Streak,False,False,False
3399,242,2026-06-22,Streak,True,False,False
3400,242,2026-12-16,Morning,False,False,False
3401,242,2026-12-29,Morning,False,False,False
3402,242,2026-11-03,Morning,True,False,False
3403,242,2026-10-04,Evening,True,True,False
3404,242,2026-11-28,Streak,True,False,False
3405,242,2026-12-12,Evening,False,False,False
3406,242,2026-10-28,Morning,True,True,False
3407,242,2026-03-28,Motivation,False,False,False
3408,243,2026-06-20,Evening,True,True,True
3409,243,2026-08-15,Morning,True,True,False
3410,243,2026-03-25,Streak,True,True,False
3411,243,2026-11-23,Morning,True,False,False
3412,243,2026-07-16,Evening,False,False,False
3413,243,2026-03-13,Morning,False,False,False
3414,243,2026-08-05,Morning,True,False,False
3415,243,2026-07-08,Evening,True,True,True
3416,243,2027-01-06,Streak,True,True,True
3417,243,2026-09-28,Evening,True,False,False
3418,243,2026-09-25,Morning,True,False,False
3419,243,2027-02-04,Streak,True,True,True
3420,243,2026-09-21,Morning,True,True,True
3421,243,2026-10-07,Streak,True,True,True
3422,243,2026-05-12,Morning,True,False,False
3423,243,2026-10-22,Motivation,False,False,False
3424,243,2026-10-27,Motivation,True,True,False
3425,244,2026-08-25,Streak,False,False,False
3426,244,2027-02-03,Evening,True,True,True
3427,244,2027-06-04,Morning,False,False,False
3428,244,2027-04-14,Streak,True,False,False
3429,244,2027-02-15,Evening,True,True,True
3430,244,2026-12-01,Evening,True,True,True
3431,244,2026-12-03,Morning,False,False,False
3432,244,2027-07-01,Morning,True,True,True
3433,244,2026-12-26,Morning,True,False,False
3434,244,2026-10-30,Evening,True,False,False
3435,244,2027-02-18,Morning,False,False,False
3436,244,2027-05-20,Streak,True,True,True
3437,244,2026-09-02,Evening,False,False,False
3438,245,2026-08-15,Morning,True,False,False
3439,245,2026-03-06,Morning,False,False,False
3440,245,2026-08-24,Morning,False,False,False
3441,245,2026-07-06,Evening,True,True,True
3442,245,2026-06-16,Streak,True,True,True
3443,245,2026-01-08,Morning,False,False,False
3444,245,2025-12-12,Evening,True,False,False
3445,245,2025-11-20,Morning,True,True,True
3446,246,2027-01-23,Morning,False,False,False
3447,246,2026-08-03,Evening,True,True,True
3448,246,2026-09-07,Streak,True,True,False
3449,246,2026-05-29,Morning,True,True,True
3450,246,2027-02-04,Morning,False,False,False
3451,246,2026-09-15,Evening,False,False,False
3452,246,2026-11-06,Motivation,True,False,False
3453,246,2026-10-19,Morning,True,True,False
3454,246,2026-11-08,Morning,False,False,False
3455,246,2026-12-24,Morning,False,False,False
3456,246,2026-08-21,Evening,True,False,False
3457,246,2026-07-08,Motivation,True,False,False
3458,246,2027-04-13,Streak,False,False,False
3459,246,2027-01-24,Streak,True,False,False
3460,246,2027-02-08,Evening,True,False,False
3461,246,2027-01-20,Evening,False,False,False
3462,247,2026-05-02,Motivation,True,False,False
3463,247,2025-11-01,Evening,False,False,False
3464,247,2025-12-06,Streak,True,True,True
3465,247,2026-05-31,Streak,True,False,False
3466,247,2026-10-20,Morning,True,False,False
3467,247,2026-07-25,Morning,True,False,False
3468,247,2026-09-18,Evening,False,False,False
3469,247,2025-11-26,Streak,True,False,False
3470,247,2026-06-16,Evening,True,True,True
3471,247,2026-10-09,Streak,False,False,False
3472,247,2025-12-14,Motivation,True,True,False
3473,247,2026-05-17,Evening,False,False,False
3474,248,2026-11-26,Morning,True,False,False
3475,248,2026-03-19,Morning,False,False,False
3476,248,2026-10-24,Streak,False,False,False
3477,248,2026-02-09,Evening,False,False,False
3478,248,2026-07-05,Morning,False,False,False
3479,248,2026-07-12,Evening,False,False,False
3480,248,2026-10-29,Motivation,True,False,False
3481,248,2026-01-08,Streak,False,False,False
3482,248,2026-08-08,Morning,False,False,False
3483,248,2026-01-13,Morning,False,False,False
3484,248,2026-08-26,Evening,True,True,False
3485,248,2026-01-17,Morning,False,False,False
3486,248,2026-08-13,Streak,False,False,False
3487,248,2026-08-25,Morning,False,False,False
3488,248,2026-04-25,Streak,True,False,False
3489,248,2026-04-14,Evening,False,False,False
3490,248,2026-01-05,Morning,False,False,False
3491,248,2025-12-20,Motivation,True,True,True
3492,248,2026-07-08,Streak,True,False,False
3493,249,2026-05-30,Streak,True,False,False
3494,249,2026-10-23,Morning,True,False,False
3495,249,2026-06-26,Motivation,False,False,False
3496,249,2026-11-21,Motivation,True,True,False
3497,249,2026-08-25,Streak,False,False,False
3498,249,2027-02-07,Streak,True,False,False
3499,249,2027-01-05,Morning,True,True,True
3500,249,2026-10-31,Motivation,True,True,True
3501,249,2026-09-23,Streak,False,False,False
3502,249,2026-05-08,Morning,True,False,False
3503,249,2027-01-16,Motivation,True,False,False
3504,249,2027-01-19,Streak,True,False,False
3505,249,2026-09-28,Evening,True,False,False
3506,249,2026-06-17,Streak,True,True,True
3507,250,2026-09-18,Streak,False,False,False
3508,250,2026-08-20,Morning,True,False,False
3509,250,2026-06-13,Streak,True,True,True
3510,250,2026-01-11,Morning,True,False,False
3511,250,2026-06-03,Morning,True,True,False
3512,250,2026-03-27,Morning,True,False,False
3513,250,2026-02-15,Evening,True,False,False
3514,250,2025-11-14,Motivation,True,False,False
3515,251,2026-05-25,Morning,False,False,False
3516,251,2026-04-12,Motivation,True,False,False
3517,251,2026-07-11,Evening,True,False,False
3518,251,2026-03-04,Motivation,True,False,False
3519,251,2026-09-28,Motivation,True,False,False
3520,251,2026-06-17,Motivation,True,True,False
3521,251,2026-01-03,Motivation,True,False,False
3522,251,2026-03-11,Morning,False,False,False
3523,251,2026-05-28,Evening,False,False,False
3524,251,2026-04-24,Morning,True,True,True
3525,251,2026-07-16,Evening,False,False,False
3526,251,2025-12-15,Evening,True,False,False
3527,251,2025-12-21,Evening,True,False,False
3528,252,2026-07-11,Motivation,False,False,False
3529,252,2026-05-22,Evening,True,False,False
3530,252,2026-05-03,Evening,True,False,False
3531,252,2027-01-03,Morning,True,True,False
3532,252,2026-09-04,Evening,True,False,False
3533,252,2026-10-15,Streak,False,False,False
3534,252,2026-07-13,Evening,False,False,False
3535,252,2026-08-24,Streak,False,False,False
3536,252,2026-07-29,Streak,True,True,True
3537,252,2026-10-07,Streak,True,False,False
3538,252,2027-02-13,Morning,True,False,False
3539,252,2026-05-03,Morning,True,True,False
3540,252,2026-06-23,Morning,False,False,False
3541,252,2027-03-03,Evening,False,False,False
3542,252,2027-03-14,Morning,True,True,True
3543,252,2026-05-14,Streak,True,False,False
3544,252,2027-01-21,Evening,True,False,False
3545,252,2026-12-30,Evening,True,False,False
3546,253,2026-03-20,Streak,True,False,False
3547,253,2025-09-09,Evening,True,False,False
3548,253,2026-04-30,Morning,False,False,False
3549,253,2026-02-08,Morning,False,False,False
3550,253,2026-03-02,Streak,True,False,False
3551,253,2026-04-24,Evening,False,False,False
3552,253,2026-06-14,Evening,False,False,False
3553,253,2026-04-21,Morning,False,False,False
3554,253,2025-11-16,Morning,False,False,False
3555,254,2026-10-28,Evening,True,True,False
3556,254,2026-07-04,Evening,False,False,False
3557,254,2026-04-17,Morning,False,False,False
3558,254,2026-02-17,Morning,False,False,False
3559,254,2026-05-04,Morning,False,False,False
3560,254,2026-08-27,Morning,True,True,True
3561,254,2026-09-22,Morning,False,False,False
3562,254,2026-04-11,Morning,False,False,False
3563,254,2026-08-15,Streak,True,False,False
3564,254,2026-05-19,Morning,True,False,False
3565,255,2027-05-26,Evening,True,True,True
3566,255,2027-06-21,Evening,False,False,False
3567,255,2026-10-27,Motivation,True,True,True
3568,255,2026-08-26,Morning,True,False,False
3569,255,2027-03-20,Morning,False,False,False
3570,255,2027-04-29,Evening,False,False,False
3571,255,2026-10-28,Morning,False,False,False
3572,255,2026-10-06,Evening,True,True,True
3573,255,2027-04-23,Motivation,True,False,False
3574,255,2027-02-08,Evening,False,False,False
3575,255,2026-08-13,Morning,False,False,False
3576,255,2026-12-01,Streak,True,False,False
3577,255,2027-03-29,Streak,False,False,False
3578,255,2027-03-15,Streak,True,True,True
3579,255,2027-03-13,Streak,False,False,False
3580,255,2027-07-14,Streak,False,False,False
3581,255,2027-02-11,Streak,True,True,False
3582,255,2027-07-10,Morning,True,True,False
3583,255,2027-01-19,Evening,False,False,False
3584,255,2027-06-22,Evening,False,False,False
3585,256,2027-03-06,Streak,False,False,False
3586,256,2027-07-01,Motivation,False,False,False
3587,256,2026-09-05,Evening,False,False,False
3588,256,2027-04-26,Morning,True,True,True
3589,256,2026-08-16,Streak,False,False,False
3590,256,2026-12-27,Morning,False,False,False
3591,256,2027-01-02,Morning,True,True,False
3592,256,2026-11-30,Morning,False,False,False
3593,256,2026-12-15,Evening,False,False,False
3594,256,2027-05-15,Evening,True,True,True
3595,256,2027-07-23,Morning,True,False,False
3596,256,2027-01-19,Morning,True,True,True
3597,256,2027-04-29,Morning,True,True,True
3598,256,2026-12-05,Morning,False,False,False
3599,256,2026-09-21,Morning,True,True,True
3600,256,2027-01-05,Morning,False,False,False
3601,256,2026-11-29,Evening,True,True,False
3602,256,2026-12-03,Motivation,True,False,False
3603,256,2027-02-16,Streak,True,True,True
3604,256,2027-02-21,Streak,True,False,False
3605,257,2026-02-15,Evening,True,False,False
3606,257,2026-05-26,Streak,False,False,False
3607,257,2026-05-17,Evening,True,False,False
